# ==============================================================================
# optimization_scenarios_preliminary.csv
# GHI CHU QUAN TRONG:
# Kich ban so bo, dung luat don gian (if-then), CHUA phai ket qua tu bo giai toi uu (MILP)
# — khong dung so nay de khang dinh muc tiet kiem chac chan, Sprint 3 se tinh chinh.
#
# CAN CU VA GIA DINH MINH HOA:
# 1. Bieu gia tam: Dien kinh doanh EVN (QD 1279/QD-BCT & 963/QD-BCT), cap dien ap >= 22kV.
#    - Thap diem (00:00 - 06:00 T2-CN): 1.609 VND/kWh
#    - Binh thuong (06:00 - 18:00 & 23:00 - 24:00 T2-T7; 06:00 - 24:00 CN): 2.887 VND/kWh
#    - Cao diem (18:00 - 23:00 T2-T7, khong co CN): 5.025 VND/kWh
# 2. Kich ban 'hien_trang': Chi phi theo bieu gia TOU nhan voi tai du bao cua mo hinh hoi quy.
# 3. Kich ban 'dich_tai_thu_cong': Dich 15% tai gio cao diem sang gio thap diem gan nhat (0h-6h),
#    tong kWh tieu thu bao toan 100%.
# 4. Kich ban 'giam_dinh_don_gian': Cat giam 10% cong suat trong gio cao diem nho dieu chinh
#    nhiet do setpoint / giam chieu sang phu tro.
# 5. Doi voi Chiller (cooling_kw): Cong suat dien quy doi = cooling_kw / COP_rated (COP dinh muc = 5.4).
# ==============================================================================
building_id,metric,scenario,total_kwh,cost_vnd,savings_vnd,savings_pct,assumptions
Bull_education_Myra,cooling_kw,hien_trang,23924.38,75520969.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Myra,cooling_kw,dich_tai_thu_cong,23835.55,72779541.0,2741428.0,3.63,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Myra,cooling_kw,giam_dinh_don_gian,23417.25,72972662.0,2548307.0,3.37,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Nichole,cooling_kw,hien_trang,74969.78,233282156.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Nichole,cooling_kw,dich_tai_thu_cong,74676.95,224917293.0,8364863.0,3.59,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Nichole,cooling_kw,giam_dinh_don_gian,73429.25,225540972.0,7741184.0,3.32,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Nina,cooling_kw,hien_trang,119972.72,361674998.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Nina,cooling_kw,dich_tai_thu_cong,119548.12,349826671.0,11848327.0,3.28,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Nina,cooling_kw,giam_dinh_don_gian,117793.74,350725583.0,10949415.0,3.03,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Olive,cooling_kw,hien_trang,20721.42,65011432.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Olive,cooling_kw,dich_tai_thu_cong,20643.69,62892073.0,2119359.0,3.26,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Olive,cooling_kw,giam_dinh_don_gian,20332.22,63055674.0,1955758.0,3.01,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Pablo,cooling_kw,hien_trang,21283.48,66156836.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Pablo,cooling_kw,dich_tai_thu_cong,21206.67,63899028.0,2257808.0,3.41,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Pablo,cooling_kw,giam_dinh_don_gian,20866.96,64063846.0,2092991.0,3.16,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Pamela,cooling_kw,hien_trang,88889.97,280710696.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Pamela,cooling_kw,dich_tai_thu_cong,88567.13,271291267.0,9419429.0,3.36,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Pamela,cooling_kw,giam_dinh_don_gian,87153.05,271982671.0,8728025.0,3.11,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Patrina,cooling_kw,hien_trang,15128.1,47097096.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Patrina,cooling_kw,dich_tai_thu_cong,15077.75,45589333.0,1507764.0,3.2,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Patrina,cooling_kw,giam_dinh_don_gian,14849.66,45697917.0,1399180.0,2.97,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Racheal,cooling_kw,hien_trang,205891.78,626621545.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Racheal,cooling_kw,dich_tai_thu_cong,205135.18,605366218.0,21255327.0,3.39,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Racheal,cooling_kw,giam_dinh_don_gian,201981.18,606970743.0,19650802.0,3.14,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Reina,cooling_kw,hien_trang,63682.94,197183168.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Reina,cooling_kw,dich_tai_thu_cong,63445.78,190521725.0,6661443.0,3.38,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Reina,cooling_kw,giam_dinh_don_gian,62457.36,191024636.0,6158532.0,3.12,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Reynaldo,cooling_kw,hien_trang,18216.95,54365118.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Reynaldo,cooling_kw,dich_tai_thu_cong,18152.13,52586954.0,1778164.0,3.27,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Reynaldo,cooling_kw,giam_dinh_don_gian,17890.28,52723600.0,1641518.0,3.02,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Roland,cooling_kw,hien_trang,80068.12,248636047.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Roland,cooling_kw,dich_tai_thu_cong,79782.03,239954387.0,8681660.0,3.49,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Roland,cooling_kw,giam_dinh_don_gian,78463.65,240573559.0,8062488.0,3.24,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Roseann,cooling_kw,hien_trang,102738.07,305266305.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Roseann,cooling_kw,dich_tai_thu_cong,102429.62,295953790.0,9312515.0,3.05,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Roseann,cooling_kw,giam_dinh_don_gian,101017.5,296620427.0,8645878.0,2.83,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Sebastian,cooling_kw,hien_trang,31005.56,96199735.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Sebastian,cooling_kw,dich_tai_thu_cong,30890.5,92923695.0,3276040.0,3.41,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Sebastian,cooling_kw,giam_dinh_don_gian,30402.34,93168553.0,3031181.0,3.15,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Stewart,cooling_kw,hien_trang,58239.14,175374038.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Stewart,cooling_kw,dich_tai_thu_cong,58039.76,169638181.0,5735857.0,3.27,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Stewart,cooling_kw,giam_dinh_don_gian,57182.34,170063608.0,5310430.0,3.03,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Tracey,cooling_kw,hien_trang,85573.21,266208366.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Tracey,cooling_kw,dich_tai_thu_cong,85287.38,256958984.0,9249381.0,3.47,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Tracey,cooling_kw,giam_dinh_don_gian,83857.85,257588698.0,8619668.0,3.24,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Venita,cooling_kw,hien_trang,11644.43,36466249.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Venita,cooling_kw,dich_tai_thu_cong,11597.56,35193690.0,1272558.0,3.49,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Venita,cooling_kw,giam_dinh_don_gian,11410.79,35292227.0,1174022.0,3.22,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_education_Violeta,cooling_kw,hien_trang,48206.13,150196446.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_education_Violeta,cooling_kw,dich_tai_thu_cong,48037.2,144940410.0,5256036.0,3.5,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_education_Violeta,cooling_kw,giam_dinh_don_gian,47233.41,145308528.0,4887918.0,3.25,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_office_Anne,cooling_kw,hien_trang,24687.42,74024306.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_office_Anne,cooling_kw,dich_tai_thu_cong,24599.23,71526926.0,2497379.0,3.37,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_office_Anne,cooling_kw,giam_dinh_don_gian,24227.72,71714335.0,2309971.0,3.12,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_office_Chantel,cooling_kw,hien_trang,68645.57,207744363.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_office_Chantel,cooling_kw,dich_tai_thu_cong,68389.33,200750180.0,6994182.0,3.37,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_office_Chantel,cooling_kw,giam_dinh_don_gian,67361.04,201289633.0,6454730.0,3.11,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_office_Debbie,cooling_kw,hien_trang,23147.59,69133149.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_office_Debbie,cooling_kw,dich_tai_thu_cong,23072.33,67015997.0,2117152.0,3.06,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_office_Debbie,cooling_kw,giam_dinh_don_gian,22758.03,67175655.0,1957493.0,2.83,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_office_Efren,cooling_kw,hien_trang,29514.5,97032762.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_office_Efren,cooling_kw,dich_tai_thu_cong,29395.14,93561854.0,3470908.0,3.58,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_office_Efren,cooling_kw,giam_dinh_don_gian,28874.6,93817259.0,3215502.0,3.31,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_office_Lilla,cooling_kw,hien_trang,136540.66,426363520.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_office_Lilla,cooling_kw,dich_tai_thu_cong,136045.6,411890483.0,14473037.0,3.39,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_office_Lilla,cooling_kw,giam_dinh_don_gian,133871.56,412951278.0,13412242.0,3.15,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_office_Mai,cooling_kw,hien_trang,2727.22,8088332.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_office_Mai,cooling_kw,dich_tai_thu_cong,2719.84,7822271.0,266060.0,3.29,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_office_Mai,cooling_kw,giam_dinh_don_gian,2677.61,7839056.0,249276.0,3.08,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_office_Myron,cooling_kw,hien_trang,37790.78,120131237.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_office_Myron,cooling_kw,dich_tai_thu_cong,37666.0,116254037.0,3877201.0,3.23,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_office_Myron,cooling_kw,giam_dinh_don_gian,37073.29,116525844.0,3605394.0,3.0,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_office_Rob,cooling_kw,hien_trang,136157.85,418669171.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_office_Rob,cooling_kw,dich_tai_thu_cong,135679.65,404744000.0,13925171.0,3.33,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_office_Rob,cooling_kw,giam_dinh_don_gian,133590.38,405767613.0,12901558.0,3.08,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_office_Sally,cooling_kw,hien_trang,34391.63,112881721.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_office_Sally,cooling_kw,dich_tai_thu_cong,34262.53,108918376.0,3963345.0,3.51,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_office_Sally,cooling_kw,giam_dinh_don_gian,33658.69,109198669.0,3683052.0,3.26,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_office_Trevor,cooling_kw,hien_trang,24193.13,72961759.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_office_Trevor,cooling_kw,dich_tai_thu_cong,24102.9,70499609.0,2462150.0,3.37,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_office_Trevor,cooling_kw,giam_dinh_don_gian,23740.95,70689554.0,2272205.0,3.11,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Bull_office_Yvonne,cooling_kw,hien_trang,74847.17,231641817.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Bull_office_Yvonne,cooling_kw,dich_tai_thu_cong,74572.49,223359079.0,8282738.0,3.58,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Bull_office_Yvonne,cooling_kw,giam_dinh_don_gian,73316.96,223952529.0,7689287.0,3.32,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Brendan,cooling_kw,hien_trang,140.96,422897.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Brendan,cooling_kw,dich_tai_thu_cong,140.9,414303.0,8594.0,2.03,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Brendan,cooling_kw,giam_dinh_don_gian,139.3,414563.0,8333.0,1.97,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Brigitte,cooling_kw,hien_trang,4818.09,14555087.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Brigitte,cooling_kw,dich_tai_thu_cong,4815.73,14143084.0,412003.0,2.83,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Brigitte,cooling_kw,giam_dinh_don_gian,4738.42,14154769.0,400318.0,2.75,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Charity,cooling_kw,hien_trang,2823.86,8287238.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Charity,cooling_kw,dich_tai_thu_cong,2823.86,8079198.0,208040.0,2.51,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Charity,cooling_kw,giam_dinh_don_gian,2783.25,8083218.0,204021.0,2.46,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Christi,cooling_kw,hien_trang,644.21,1920815.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Christi,cooling_kw,dich_tai_thu_cong,644.18,1867620.0,53195.0,2.77,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Christi,cooling_kw,giam_dinh_don_gian,633.84,1868695.0,52121.0,2.71,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Clifton,cooling_kw,hien_trang,1230.89,3742291.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Clifton,cooling_kw,dich_tai_thu_cong,1230.89,3628219.0,114071.0,3.05,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Clifton,cooling_kw,giam_dinh_don_gian,1208.63,3630423.0,111867.0,2.99,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Erik,cooling_kw,hien_trang,5322.18,16206859.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Erik,cooling_kw,dich_tai_thu_cong,5322.18,15849385.0,357474.0,2.21,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Erik,cooling_kw,giam_dinh_don_gian,5252.42,15856292.0,350567.0,2.16,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Eunice,cooling_kw,hien_trang,8607.26,25913832.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Eunice,cooling_kw,dich_tai_thu_cong,8605.32,25286999.0,626833.0,2.42,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Eunice,cooling_kw,giam_dinh_don_gian,8485.53,25302163.0,611669.0,2.36,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Flora,cooling_kw,hien_trang,214.93,685705.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Flora,cooling_kw,dich_tai_thu_cong,214.93,668045.0,17660.0,2.58,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Flora,cooling_kw,giam_dinh_don_gian,211.49,668386.0,17319.0,2.53,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Helene,cooling_kw,hien_trang,10842.48,34146637.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Helene,cooling_kw,dich_tai_thu_cong,10810.46,33048303.0,1098334.0,3.22,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Helene,cooling_kw,giam_dinh_don_gian,10638.18,33120042.0,1026595.0,3.01,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Janet,cooling_kw,hien_trang,21550.31,65489596.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Janet,cooling_kw,dich_tai_thu_cong,21531.13,63534312.0,1955284.0,2.99,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Janet,cooling_kw,giam_dinh_don_gian,21174.74,63602350.0,1887246.0,2.88,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Jon,cooling_kw,hien_trang,7791.1,23622866.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Jon,cooling_kw,dich_tai_thu_cong,7787.89,22900844.0,722022.0,3.06,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Jon,cooling_kw,giam_dinh_don_gian,7651.2,22919872.0,702994.0,2.98,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_June,cooling_kw,hien_trang,5467.77,16566914.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_June,cooling_kw,dich_tai_thu_cong,5464.24,16083788.0,483125.0,2.92,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_June,cooling_kw,giam_dinh_don_gian,5374.59,16098694.0,468220.0,2.83,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Latrice,cooling_kw,hien_trang,3646.82,11179963.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Latrice,cooling_kw,dich_tai_thu_cong,3646.82,10844453.0,335509.0,3.0,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Latrice,cooling_kw,giam_dinh_don_gian,3581.34,10850936.0,329027.0,2.94,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Laurence,cooling_kw,hien_trang,17592.51,53331975.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Laurence,cooling_kw,dich_tai_thu_cong,17584.85,51712203.0,1619773.0,3.04,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Laurence,cooling_kw,giam_dinh_don_gian,17278.8,51755583.0,1576392.0,2.96,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Lionel,cooling_kw,hien_trang,2636.91,7925159.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Cockatoo_education_Lionel,cooling_kw,dich_tai_thu_cong,2636.91,7700398.0,224760.0,2.84,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Cockatoo_education_Lionel,cooling_kw,giam_dinh_don_gian,2593.05,7704741.0,220418.0,2.78,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Cockatoo_education_Magdalena,cooling_kw,hien_trang,1409.03,4166843.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
